action,project_ids,user_id
follow,"[309, 310, 322, 293]",190370
follow,"[322, 309, 310, 311, 290]",190372
follow,"[322, 309, 310, 311, 293, 290]",190375
follow,"[293, 311, 310]",190378
follow,"[293, 290]",190380
follow,"[322, 309, 310, 293]",136205
follow,"[322, 309, 310, 311]",190387
follow,"[310, 322, 311, 293]",190391
follow,"[322, 309, 310]",190393
follow,[322],190398
follow,[309],190397
follow,"[322, 309, 310, 293]",190399
follow,"[268, 280, 290]",190401
follow,"[322, 309, 310, 293]",190400
follow,"[309, 322, 310, 311, 293, 290]",190403
follow,"[322, 309]",75372
follow,[293],190405
follow,"[322, 293]",190410
follow,"[322, 309, 310, 311, 293]",190406
follow,"[309, 290, 293, 311, 310, 322]",190414
follow,"[309, 322, 293]",190417
follow,[293],190420
follow,"[309, 310, 311, 293, 290, 322]",190427
follow,"[322, 310, 290]",190428
follow,"[311, 293]",190429
follow,[322],190433
follow,"[310, 309, 293]",190437
follow,"[322, 311, 293]",190436
follow,"[310, 293, 290]",190446
follow,"[322, 293, 311, 309]",190445
follow,"[322, 309, 310, 311, 293, 290]",157969
follow,"[322, 309, 310, 311]",190460
follow,"[309, 322, 310, 311, 293, 290]",190463
follow,[322],190464
follow,"[311, 310]",190469
follow,"[311, 290, 310]",190473
follow,[310],190475
follow,[293],185205
follow,"[309, 310, 293, 290]",190478
follow,[322],190481
follow,"[322, 310, 293, 311, 309]",176831
follow,"[309, 290]",190494
follow,"[322, 309, 310]",190492
follow,"[322, 309, 310]",158663
follow,"[293, 322]",190499
follow,"[322, 311, 310]",190500
follow,"[310, 322, 311]",190501
follow,"[309, 311, 322]",190506
follow,"[322, 293]",190508
follow,"[322, 309, 310, 311, 293]",190509
follow,"[293, 311, 310]",190511
follow,"[293, 311]",178234
follow,[322],190512
follow,"[311, 293]",190521
follow,[322],190523
follow,"[322, 311]",190526
follow,"[322, 309, 310, 311]",173822
follow,"[311, 293, 322]",190531
follow,"[311, 293, 310, 322]",190533
follow,"[309, 322]",190535
follow,"[322, 309, 311, 293]",190536
follow,"[322, 309, 310, 311, 293]",190537
follow,"[293, 290, 322, 309, 310]",190541
follow,"[322, 309, 310, 311, 290]",190544
follow,"[322, 310, 311, 293]",190545
follow,"[293, 311]",190547
follow,"[322, 309, 310, 311, 293, 290]",190550
follow,"[293, 311, 310, 322]",86606
follow,"[311, 322, 309, 310, 293]",190549
follow,"[322, 309, 310, 311, 293]",190552
follow,"[293, 322, 309, 311]",190556
follow,"[311, 322]",190561
follow,"[311, 293]",190563
follow,"[310, 322]",190562
follow,"[311, 322]",190567
follow,"[322, 309, 293]",190569
follow,"[322, 309, 310, 311, 293]",190565
follow,"[290, 309, 293, 310, 311, 322]",190570
follow,"[293, 290, 311]",190571
follow,"[309, 322, 293, 311]",190574
follow,"[322, 309, 310, 311, 293]",190576
follow,"[322, 309, 310, 311, 293]",190577
follow,"[322, 309, 311, 293]",190580
follow,[293],190583
follow,"[311, 310, 322]",190586
follow,"[322, 309, 310, 311, 293, 290]",190592
follow,"[322, 309]",190597
follow,"[322, 310, 311, 293, 309]",190595
follow,"[322, 311]",190599
follow,"[322, 310]",190600
follow,[322],190602
follow,"[322, 293]",190606
follow,"[311, 322, 309, 310, 293, 290]",190609
follow,"[309, 322, 310, 311, 293]",190610
follow,"[311, 309, 293]",190611
follow,[293],190612
follow,"[322, 309, 310, 311, 293, 290]",190614
follow,[311],190616
follow,"[311, 310, 309]",190626
follow,"[309, 322, 310, 293, 311, 290]",190639
follow,"[309, 322, 310]",190640
follow,"[322, 309, 310, 290, 293, 311]",190646
follow,"[293, 322]",190644
follow,"[293, 290]",190648
follow,"[293, 322]",190659
follow,"[293, 311, 322]",190660
follow,"[309, 310, 311, 290, 293, 322]",190666
follow,"[322, 311, 293]",190672
follow,"[322, 309, 310, 311, 293, 290]",190682
follow,[322],190684
follow,"[322, 309, 310, 311, 293, 290]",190686
follow,"[322, 309, 290, 311]",190687
follow,"[322, 310, 293]",190697
follow,"[293, 311, 309, 322, 290]",190086
follow,"[311, 293, 290, 322]",190701
follow,"[309, 310, 290]",190705
follow,"[309, 290, 293, 311]",190709
follow,"[311, 310, 293]",190711
follow,"[322, 309, 293]",190715
follow,"[293, 311, 309, 310, 322, 290]",190716
follow,[310],190719
follow,"[322, 309, 310, 311, 293, 290]",190724
follow,"[290, 311, 309]",190723
follow,"[311, 310, 293, 290]",190729
follow,"[322, 310]",190730
follow,[322],190730
follow,"[290, 293, 311, 310, 309, 322]",190731
follow,"[322, 293, 310, 309]",190734
follow,"[322, 290]",190738
follow,"[310, 309]",190740
follow,"[322, 309, 310, 311, 293, 290]",190743
follow,"[293, 311, 310, 322]",190749
follow,"[293, 322]",190753
follow,"[293, 322]",190755
follow,"[322, 309, 310, 311, 293, 290]",190754
follow,"[309, 310, 311, 293, 322]",190757
follow,[322],190758
follow,[322],190759
follow,"[293, 290, 322, 309]",190760
follow,[322],190761
follow,"[322, 309, 310, 311, 293, 290]",190762
follow,"[322, 309, 310, 311, 293, 290]",190768
follow,"[309, 322, 310, 311, 293]",190771
follow,[293],190751
follow,[311],190774
follow,"[322, 293]",190791
follow,"[309, 310, 311, 293, 290]",190795
follow,"[311, 293, 322]",190808
follow,"[322, 309, 310, 311, 293, 290]",190822
follow,"[309, 311, 290]",190824
follow,"[310, 290, 309, 322]",163758
follow,"[322, 309, 311, 290]",190827
follow,"[311, 322]",190820
follow,[322],190829
follow,"[293, 310, 322]",190834
follow,"[310, 322]",174287
follow,"[311, 310, 293]",190838
follow,"[322, 309, 311]",89543
follow,"[293, 311, 322]",190845
follow,[309],190850
follow,"[322, 309, 310, 311, 293, 290]",190849
follow,"[322, 311, 293]",190851
follow,"[311, 310, 322, 309]",190857
follow,[322],190865
follow,"[322, 309, 311]",190862
follow,[322],190875
follow,"[309, 322, 310, 293]",190874
follow,"[278, 277, 279, 271]",190879
follow,"[290, 322, 309, 310, 311, 293]",190878
follow,[322],190880
follow,"[293, 322, 311]",125360
follow,"[322, 310, 311, 293]",190890
follow,"[290, 322, 309, 310, 311]",190893
follow,"[322, 310, 293]",190892
follow,[322],190896
follow,"[322, 309, 310, 311, 293, 290]",190903
follow,"[290, 293, 311, 310, 309, 322]",190902
follow,"[322, 309, 290]",190911
follow,"[322, 310, 293]",179419
follow,"[293, 310, 322]",190923
follow,[322],190930
follow,"[278, 276, 279, 277]",190937
follow,"[293, 322]",190940
follow,"[279, 278, 275]",190941
follow,"[310, 309]",190944
follow,"[309, 322]",190945
follow,"[309, 310]",190947
follow,[310],190948
follow,[322],190949
follow,"[322, 293, 290]",190954
follow,"[322, 309, 310, 311, 293, 290]",190953
follow,"[309, 322, 293]",190958
follow,"[322, 311, 293, 310]",190962
follow,"[322, 293, 311]",190807
follow,"[322, 290, 293]",190961
follow,[322],190973
follow,"[311, 310, 322]",190978
follow,[311],190979
follow,"[322, 309, 310, 293]",190985
follow,[293],190996
follow,"[322, 309, 290, 293, 311, 310]",190997
follow,"[293, 311, 310, 322]",190999
follow,"[322, 309, 310, 290]",191000
follow,"[309, 293, 290, 322, 311]",191005
follow,"[279, 278, 275, 271, 276, 277]",191006
follow,"[311, 293]",191013
follow,"[322, 309, 310, 311, 293, 290]",191027
follow,"[322, 309]",191029
follow,"[322, 309, 310, 311, 293, 290]",191032
follow,"[322, 309, 311]",191031
follow,"[322, 309, 310, 311, 293, 290]",191033
follow,"[155, 157, 266, 166]",191034
follow,"[293, 322]",191035
follow,"[322, 309, 311, 293, 290]",191037
follow,"[322, 309, 310, 311, 293, 290]",191041
follow,[322],191045
follow,"[322, 309, 310, 293, 311]",149653
follow,"[322, 311, 293, 309]",191047
follow,"[309, 310, 311, 293, 290]",191051
follow,[293],191053
follow,"[322, 311, 293]",191059
follow,"[311, 309, 293]",191068
follow,[293],191070
follow,"[293, 322]",191072
follow,[311],191073
follow,[322],191075
follow,"[322, 310, 293, 311]",191078
follow,"[293, 311, 322]",191081
follow,"[322, 310, 293]",191085
follow,[322],191087
follow,"[322, 311, 293, 310]",191088
follow,"[322, 310, 311, 293]",191090
follow,"[293, 311, 310, 309, 322]",191093
follow,"[322, 309, 310, 311, 293, 290]",191092
follow,"[293, 322]",191095
follow,"[322, 309, 310, 311, 293, 290]",191099
follow,"[279, 278, 275, 271, 276, 277]",191103
follow,"[311, 293]",191106
follow,[293],182145
follow,"[322, 311]",191111
follow,"[293, 322]",191116
follow,"[309, 322, 310, 311]",191119
follow,"[322, 290]",191124
follow,"[293, 311]",191127
follow,"[322, 311, 293]",191126
follow,"[311, 293, 322, 310, 290]",191132
follow,"[322, 310, 309]",168489
follow,"[271, 276, 277, 275, 278, 279]",191142
follow,"[322, 309, 310, 311, 293, 290]",191143
follow,"[293, 311, 310, 309, 322]",191144
follow,"[293, 322, 310]",191146
follow,"[293, 322]",191150
follow,"[310, 311, 293, 290, 322]",191156
follow,"[322, 309, 310, 293, 311]",191161
follow,"[322, 310, 293]",191155
follow,"[290, 293, 311, 309]",191166
follow,"[293, 311, 322]",191152
follow,"[293, 322]",191173
follow,"[322, 309, 310, 311, 293]",191179
follow,"[322, 310, 311, 293]",191180
follow,[322],191178
follow,"[290, 293, 311, 310, 309, 322]",191186
follow,"[309, 293, 290, 311]",191185
follow,"[322, 309, 311]",191191
follow,"[311, 293, 322, 309]",191197
follow,"[309, 310, 311, 293]",191200
follow,"[293, 311, 322]",191201
follow,[322],191204
follow,"[293, 309, 322]",191205
follow,"[322, 309, 293, 311]",191215
follow,"[322, 293, 310]",186412
follow,"[322, 311, 293]",191228
follow,"[279, 278, 271, 276]",191240
follow,[322],191236
follow,"[309, 290, 322]",191254
follow,"[311, 322]",191255
follow,"[322, 309, 310, 311, 293, 290]",191258
follow,"[322, 311, 293]",191261
follow,"[322, 309, 310, 311, 293, 290]",191262
follow,"[311, 310, 309, 322]",191260
follow,"[293, 311, 310, 322, 290]",191265
follow,"[311, 293]",191266
follow,"[322, 293, 311]",191267
follow,"[322, 309]",191269
follow,"[322, 309]",191273
follow,[322],191275
follow,"[293, 311, 322]",191277
follow,"[322, 309]",191279
follow,"[322, 309]",191283
follow,"[293, 311, 310, 309, 322]",191284
follow,"[293, 322]",191285
follow,"[322, 309, 310]",191287
follow,"[322, 309, 310, 311, 293, 290]",191289
follow,[310],191291
follow,"[322, 293]",191296
follow,[293],191298
follow,"[293, 311, 310, 309, 322]",191302
follow,"[322, 293, 310]",188707
follow,"[309, 290, 293, 311, 310]",191305
follow,"[322, 309, 310]",191325
follow,"[322, 310, 311, 293, 290]",191328
follow,"[322, 309, 310, 311, 293, 290]",191340
follow,"[322, 309, 293]",190934
follow,"[322, 309, 310, 311, 293, 290]",191367
follow,"[322, 310, 293]",191369
follow,"[322, 311, 293]",191373
follow,"[322, 310, 293, 311]",191372
follow,"[322, 311, 293]",191384
follow,"[322, 309]",191386
follow,[311],191389
follow,"[322, 309]",191396
follow,"[293, 311, 310]",191403
follow,"[290, 322]",191404
follow,"[322, 293]",191416
follow,"[310, 322, 311, 293]",191418
follow,"[322, 309, 310, 290, 293, 311]",191421
follow,[311],191423
follow,[293],191425
follow,"[309, 322, 311, 293, 290]",191430
follow,"[309, 310, 311, 322, 293, 290]",191449
follow,"[322, 309, 310, 311, 293, 290]",191451
follow,"[322, 309]",191454
follow,"[322, 309]",191480
follow,"[293, 309]",191489
follow,[322],191490
follow,"[322, 309]",191496
follow,[322],191498
follow,"[322, 293, 311, 309]",191501
follow,[309],191511
follow,"[311, 290]",191513
follow,"[322, 309]",191520
follow,"[290, 293, 311, 310, 309, 322]",191531
follow,"[310, 293]",191532
follow,[322],191536
follow,[322],191543
follow,[322],191546
follow,"[322, 309]",191544
follow,"[322, 293]",191562
follow,"[293, 290, 311, 310, 309, 322]",191573
follow,"[279, 277]",191575
follow,"[322, 309, 310, 311, 293, 290]",191573
follow,"[311, 322, 293]",191584
follow,[293],191589
follow,"[309, 322, 310, 311, 293, 290]",191587
follow,"[293, 310, 311]",191588
follow,[322],191586
follow,"[322, 309, 310, 311, 293, 290]",191587
follow,"[322, 309, 311, 293, 290]",191599
follow,"[322, 310, 311, 293]",191610
follow,[279],191617
follow,"[322, 310]",191634
follow,[322],191645
follow,[279],191650
follow,"[322, 310, 311, 293]",191668
follow,"[322, 310, 311, 293]",191668
follow,"[309, 310, 293, 290, 322]",191672
follow,"[293, 311]",191682
follow,"[322, 293, 311]",191687
follow,[279],191696
follow,[311],191700
follow,"[322, 309, 310, 311, 293, 290]",191702
follow,"[311, 322]",191709
follow,[278],191711
follow,"[322, 309, 310, 311, 293, 290]",191716
follow,"[293, 322, 311]",191715
follow,[322],187542
follow,[309],191726
follow,"[293, 311, 322, 309, 310]",191730
follow,"[322, 309, 310, 293]",191735
follow,"[322, 309]",191744
follow,"[279, 275, 277]",191770
follow,"[322, 293, 290]",191774
follow,[290],191797
follow,"[322, 311]",191709
follow,"[293, 322]",191799
follow,"[322, 309, 310, 311, 293, 290]",191807
follow,"[322, 309, 310, 311, 293, 290]",191805
follow,"[322, 309, 310, 311, 293]",191827
follow,[322],191837
follow,"[279, 275, 276]",191838
follow,"[310, 311, 293]",191843
follow,"[322, 309, 311, 293]",191857
follow,"[293, 311, 322]",172508
follow,"[290, 293, 311, 309, 310, 322]",191861
follow,"[309, 322, 311, 293]",191868
follow,"[271, 279, 278, 275, 277, 276]",191874
follow,"[293, 322]",191879
follow,"[279, 276]",191885
follow,[293],191880
follow,"[310, 309, 322, 293]",191884
follow,"[322, 309, 310, 293]",191884
follow,"[309, 322]",191891
follow,"[322, 309, 310, 311, 293]",191909
follow,"[322, 309, 311, 293]",191909
follow,"[322, 309, 310, 311, 290]",191935
follow,"[322, 310, 293]",191954
follow,"[149, 155, 266, 166]",191966
follow,"[322, 311]",191977
follow,[279],191978
follow,"[311, 310, 309]",151076
follow,"[290, 322]",191982
follow,"[293, 311, 322]",191992
follow,"[322, 309]",191996
follow,"[322, 309]",191979
follow,[290],191998
follow,"[309, 310]",192025
follow,"[309, 322, 310, 311]",192037
follow,"[322, 309, 310]",192040
follow,[310],191767
follow,[322],192045
follow,[309],192051
follow,"[309, 322]",192056
follow,"[311, 293]",192055
follow,[322],192061
follow,[322],192063
follow,[322],192066
follow,"[322, 309, 310]",192057
follow,[309],192069
follow,[309],192070
follow,[322],192065
follow,[322],192073
follow,[310],192075
follow,[322],192077
follow,[322],192080
follow,[309],192083
follow,[322],192084
follow,"[293, 311, 310]",192074
follow,[322],192086
follow,"[322, 309, 310, 311, 293, 290]",111992
follow,[322],192089
follow,[322],192090
follow,[309],192095
follow,[322],192096
follow,"[322, 309]",192098
follow,[322],192104
follow,[311],192102
follow,[322],192107
follow,[322],192108
follow,[309],192109
follow,[309],192112
follow,[311],192111
follow,[322],192113
follow,[309],192114
follow,[322],192117
follow,[322],192118
follow,[309],192120
follow,[322],192121
follow,[322],192124
follow,[322],192125
follow,[322],192128
follow,[322],192130
follow,[322],192131
follow,[322],192135
follow,[322],192137
follow,[322],192138
follow,[322],192139
follow,[309],192140
follow,[322],192142
follow,[309],192145
follow,[309],192146
follow,[322],192147
follow,[322],192149
follow,[322],192150
follow,[309],192152
follow,[309],192154
follow,[322],192155
follow,[322],192157
follow,"[310, 311, 293, 290]",192156
follow,"[322, 309, 293, 311, 290, 310]",173760
follow,[322],192168
follow,[309],192171
follow,[322],192173
follow,[322],192175
follow,"[322, 309, 310]",192177
follow,[322],192178
follow,[322],192180
follow,"[322, 309, 311, 293]",191268
follow,[322],192181
follow,[309],192183
follow,[322],192184
follow,[309],192186
follow,[322],192187
follow,"[293, 322, 311]",192185
follow,[322],192188
follow,[322],192190
follow,[322],192191
follow,[322],192194
follow,[322],192196
follow,"[293, 322]",192193
follow,[322],192197
follow,"[310, 293]",192195
follow,[309],192199
follow,[322],192200
follow,[309],192202
follow,[322],192203
follow,[322],192204
follow,[322],192206
follow,[322],192207
follow,[322],192208
follow,[309],192209
follow,[322],192211
follow,[322],192213
follow,[322],192215
follow,[322],192216
follow,[322],192219
follow,[309],192220
follow,[322],192221
follow,[322],192223
follow,[322],192225
follow,"[290, 293, 322]",192231
follow,"[322, 310, 309]",192239
follow,[322],192244
follow,"[322, 311, 293]",192246
follow,"[322, 309, 310, 311, 293, 290]",192281
follow,"[322, 309, 310, 311, 293, 290]",192292
follow,[311],192294
follow,[293],192298
follow,"[322, 309, 311, 293]",192299
follow,"[322, 311, 293]",192303
follow,"[322, 309, 310, 311, 293, 290]",192307
follow,[322],192311
follow,[322],192313
follow,"[322, 309, 310, 311, 293, 290]",192314
follow,"[322, 290, 309]",192318
follow,"[293, 311, 322]",192320
follow,"[311, 293]",192321
follow,[275],125186
follow,"[322, 309, 310, 311, 293, 290]",192328
follow,"[290, 322, 309, 310, 293]",192342
follow,[322],155746
follow,[311],192348
follow,"[309, 322, 310]",75855
follow,"[279, 278]",192350
follow,"[322, 309]",192356
follow,"[322, 309]",192363
follow,[322],192367
follow,[322],192366
follow,[322],192374
follow,[322],192373
follow,[322],192379
follow,[322],192370
follow,[322],192382
follow,[309],192381
follow,[279],192388
follow,"[293, 311, 310, 322]",192391
follow,"[322, 309, 310, 311, 293, 290]",192402
follow,[279],192412
follow,"[322, 310, 311, 293, 290, 309]",192411
follow,[322],192418
follow,"[310, 311, 293]",192429
follow,[309],192430
follow,"[322, 310, 311, 293]",192432
follow,"[322, 309, 310]",192434
follow,"[311, 310, 322]",192435
follow,[322],192439
follow,[322],192438
follow,[322],192441
follow,[322],192442
follow,"[322, 293, 290]",192443
follow,[322],192445
